id,tsne_1,tsne_2,label
mb-mp-e-form-000247,65.968017578125,-71.5655288696289,2.1561774825
mb-mp-e-form-000252,74.29573822021484,-78.9444351196289,1.6588889787500003
mb-mp-e-form-000256,65.11784362792969,-75.95976257324219,1.8337986700000002
mb-mp-e-form-000263,74.82339477539062,-78.79006958007812,1.6203286774999994
mb-mp-e-form-000267,66.57137298583984,-70.63860321044922,1.5786943525000003
mb-mp-e-form-000268,70.62313842773438,-75.1958236694336,2.1710776337500004
mb-mp-e-form-000270,68.39596557617188,-80.00959777832031,2.46506237
mb-mp-e-form-000273,64.53518676757812,-71.24408721923828,1.9977603629166674
mb-mp-e-form-000282,70.05564880371094,-74.12503051757812,2.015084741666667
mb-mp-e-form-000285,74.20093536376953,-78.6241683959961,1.5504941137500001
mb-mp-e-form-000286,65.07362365722656,-74.23693084716797,1.8977645962499992
mb-mp-e-form-000303,74.70340728759766,-78.94145202636719,1.6553745287499995
mb-mp-e-form-000335,74.80120849609375,-78.9573745727539,1.733654276666667
mb-mp-e-form-000341,73.51801300048828,-67.43726348876953,1.7545191487500003
mb-mp-e-form-000345,69.55897521972656,-78.0421371459961,2.3520400362500005
mb-mp-e-form-000348,65.68807983398438,-76.33084869384766,1.9051825
mb-mp-e-form-000350,65.20783996582031,-72.41017150878906,2.1260314512500003
mb-mp-e-form-000352,71.16455078125,-79.22134399414062,2.4219641120833333
mb-mp-e-form-000358,74.0927505493164,-78.86319732666016,2.2424240787499996
mb-mp-e-form-000359,64.98292541503906,-72.97493743896484,2.1607700175
mb-mp-e-form-000366,64.84761047363281,-75.3060531616211,2.143658115
mb-mp-e-form-000372,65.15789031982422,-71.57202911376953,1.8493670866666663
mb-mp-e-form-000376,65.18612670898438,-72.44694519042969,2.1774119366666667
mb-mp-e-form-000377,74.5417709350586,-77.44627380371094,1.6637536274999998
mb-mp-e-form-000378,69.98631286621094,-74.57157135009766,2.4558592762499996
mb-mp-e-form-000384,64.56376647949219,-73.85985565185547,2.0557591100000008
mb-mp-e-form-000386,65.36307525634766,-71.80829620361328,1.90413604625
mb-mp-e-form-000391,74.91897583007812,-78.81919860839844,1.5541892437500007
mb-mp-e-form-000392,65.3305892944336,-71.41386413574219,1.5328293862499995
mb-mp-e-form-000395,68.22764587402344,-80.04265594482422,2.4938341399999997
mb-mp-e-form-000413,70.50455474853516,-79.75497436523438,2.4069208762499996
mb-mp-e-form-000417,69.85514068603516,-78.17729187011719,1.927020975
mb-mp-e-form-000419,69.71780395507812,-77.92588806152344,2.252005355
mb-mp-e-form-000421,68.80378723144531,-71.95230102539062,1.6634312624999996
mb-mp-e-form-000422,65.0967788696289,-72.39907836914062,1.9858740375000001
mb-mp-e-form-000425,65.57554626464844,-73.14860534667969,1.75059982875
mb-mp-e-form-000428,65.05774688720703,-71.6405029296875,1.82048124125
mb-mp-e-form-000431,65.20153045654297,-76.0751724243164,2.0693253625
mb-mp-e-form-000444,69.68736267089844,-77.46794891357422,2.084970935
mb-mp-e-form-000445,64.99205780029297,-74.19953155517578,2.031331945
mb-mp-e-form-000452,73.9804458618164,-78.50225067138672,2.064338202499999
mb-mp-e-form-000456,72.55785369873047,-76.30989837646484,1.703211215
mb-mp-e-form-000457,65.55473327636719,-76.47382354736328,1.8948678800000005
mb-mp-e-form-000460,72.6911849975586,-75.31535339355469,1.7928948800000004
mb-mp-e-form-000461,66.00712585449219,-76.87782287597656,1.6590780325
mb-mp-e-form-000472,73.06844329833984,-79.6576156616211,2.07308783875
mb-mp-e-form-000479,74.62744903564453,-79.25723266601562,1.861460731250001
mb-mp-e-form-000482,65.35774230957031,-71.42139434814453,1.8889848979166666
mb-mp-e-form-000486,65.38168334960938,-72.56475067138672,1.8386056675
mb-mp-e-form-000500,65.504638671875,-73.86597442626953,1.5422449499999997
mb-mp-e-form-000503,66.56062316894531,-70.647216796875,1.531281935
mb-mp-e-form-000504,66.79842376708984,-67.96776580810547,2.2976559825
mb-mp-e-form-000511,70.7699203491211,-68.21662139892578,1.6263652337499996
mb-mp-e-form-000519,65.00838470458984,-75.32424926757812,2.339967345
mb-mp-e-form-000526,70.04951477050781,-79.35363006591797,1.862185479999999
mb-mp-e-form-000529,73.3652114868164,-79.471923828125,2.13046934125
mb-mp-e-form-000534,64.27344512939453,-71.21734619140625,2.2208459025000002
mb-mp-e-form-000535,69.86134338378906,-78.17630004882812,2.1770579100000007
mb-mp-e-form-000536,71.39445495605469,-77.8135757446289,2.1549544162499994
mb-mp-e-form-000537,65.35670471191406,-71.79180145263672,1.8226135762500002
mb-mp-e-form-000542,70.68328857421875,-75.40504455566406,2.111094733333333
mb-mp-e-form-000546,65.555908203125,-72.61297607421875,1.6488362499999996
mb-mp-e-form-000548,70.41230773925781,-79.78373718261719,2.4743541437500003
mb-mp-e-form-000560,65.72267150878906,-73.28881072998047,1.8547509512500007
mb-mp-e-form-000567,65.51692199707031,-72.65510559082031,2.09659657125
mb-mp-e-form-000575,66.15951538085938,-76.38329315185547,1.6136911925000001
mb-mp-e-form-000576,69.63780212402344,-79.46131896972656,2.108552488750001
mb-mp-e-form-000583,69.84187316894531,-79.24339294433594,2.2024091291666665
mb-mp-e-form-000585,71.83695220947266,-77.48457336425781,1.7256499375
mb-mp-e-form-000591,66.11497497558594,-77.26145935058594,1.6636047225000006
mb-mp-e-form-000596,74.2535400390625,-77.58706665039062,1.7725586075000002
mb-mp-e-form-000602,70.21495056152344,-79.35685729980469,2.4883682224999997
mb-mp-e-form-000605,65.98994445800781,-75.57405090332031,1.7814871275000002
mb-mp-e-form-000610,67.15240478515625,-70.90582275390625,2.2330056362499997
mb-mp-e-form-000624,65.79637908935547,-75.19808959960938,1.7912642575
mb-mp-e-form-000625,69.03202819824219,-74.43229675292969,1.9421771749999999
mb-mp-e-form-000626,69.74295806884766,-79.53449249267578,1.6014047174999995
mb-mp-e-form-000629,70.900634765625,-79.85681915283203,2.0492613025
mb-mp-e-form-000633,69.32682800292969,-70.0882339477539,1.63173886625
mb-mp-e-form-000635,66.5754165649414,-70.70829010009766,1.68955942
mb-mp-e-form-000638,70.12199401855469,-79.53688049316406,2.4960036875
mb-mp-e-form-000641,70.63578033447266,-75.36071014404297,2.4026652812500005
mb-mp-e-form-000644,69.72034454345703,-77.68846130371094,1.5728196900000002
mb-mp-e-form-000653,64.57102966308594,-73.93033599853516,2.49715919125
mb-mp-e-form-000659,70.22321319580078,-79.65315246582031,2.2609944737499994
mb-mp-e-form-000662,70.4742660522461,-75.02056121826172,1.6914922337499996
mb-mp-e-form-000668,64.52925109863281,-72.45930480957031,1.9938325425000003
mb-mp-e-form-000673,65.20938110351562,-75.88975524902344,1.7998476237500003
mb-mp-e-form-000684,66.81416320800781,-67.9579086303711,2.4143988787500006
mb-mp-e-form-000685,73.32564544677734,-79.61675262451172,1.6222641212500006
mb-mp-e-form-000686,71.88615417480469,-79.94031524658203,2.2428921749999997
mb-mp-e-form-000687,70.07096862792969,-75.41852569580078,1.8707495549999997
mb-mp-e-form-000696,66.34600830078125,-76.46993255615234,1.7463650499999996
mb-mp-e-form-000703,71.85712432861328,-75.3734359741211,1.6768238877777772
mb-mp-e-form-000706,32.785255432128906,10.385722160339355,1.8173961049999994
mb-mp-e-form-000707,-13.264371871948242,-58.262516021728516,1.5690411591826674
mb-mp-e-form-000713,-7.899934768676758,-51.29961013793945,1.5525521227139396
mb-mp-e-form-000720,-7.3935112953186035,-47.04090881347656,1.7666639450800008
mb-mp-e-form-000721,-19.794832229614258,-49.976280212402344,2.3795170303725
mb-mp-e-form-000730,58.97507858276367,-64.83507537841797,1.6481258062499997
mb-mp-e-form-000732,-20.917964935302734,-10.352838516235352,2.028279054405
mb-mp-e-form-000733,24.52389144897461,15.268181800842285,2.2405846756249996
mb-mp-e-form-000734,24.582683563232422,15.283781051635742,1.8745169981250003
mb-mp-e-form-000744,24.815628051757812,14.123357772827148,1.9800124681249995
mb-mp-e-form-000750,-21.625926971435547,-67.17062377929688,1.9192538136637938
mb-mp-e-form-000758,-15.313124656677246,-59.15013122558594,1.5798529629215385
mb-mp-e-form-000767,68.40293884277344,-79.86885833740234,2.0548969543749998
mb-mp-e-form-000771,58.917213439941406,-67.74783325195312,2.28388973
mb-mp-e-form-000773,58.95148468017578,-67.68378448486328,2.240385815833333
mb-mp-e-form-000779,58.92499923706055,-67.71835327148438,2.45592946
mb-mp-e-form-000780,58.91581726074219,-67.74650573730469,1.9545000049999999
mb-mp-e-form-000781,58.93520736694336,-67.78010559082031,2.116386514166667
mb-mp-e-form-000786,58.963661193847656,-67.76405334472656,2.2716706380555554
mb-mp-e-form-000790,58.96956253051758,-67.75289916992188,2.288824759166667
mb-mp-e-form-000805,58.93922805786133,-67.76181030273438,2.416042148333333
mb-mp-e-form-000806,58.93123245239258,-67.76725769042969,2.3471877808333335
mb-mp-e-form-000810,59.010990142822266,-67.67003631591797,2.4155650375
mb-mp-e-form-000816,58.915958404541016,-67.70162200927734,2.4697020647222216
mb-mp-e-form-000820,57.84609603881836,-14.186151504516602,1.672717536905001
mb-mp-e-form-000821,62.629032135009766,-68.24339294433594,1.613599757857143
mb-mp-e-form-000823,59.510772705078125,-67.38864135742188,1.8365258013750008
mb-mp-e-form-000826,10.217663764953613,12.015195846557617,1.6494177895030346
mb-mp-e-form-000840,58.82363510131836,-68.0966796875,2.1047726260000004
mb-mp-e-form-000841,-20.214284896850586,-68.88751220703125,2.380906934880952
mb-mp-e-form-000845,68.20492553710938,-74.21025848388672,1.7182801356250001
mb-mp-e-form-000846,-20.296592712402344,-68.84330749511719,2.2665239653571425
mb-mp-e-form-000849,-15.294981956481934,-50.65461349487305,1.5649429188500008
mb-mp-e-form-000858,60.913604736328125,-68.14485168457031,1.5788693804241072
mb-mp-e-form-000862,36.18817138671875,38.96357345581055,1.7975991718870006
mb-mp-e-form-000863,36.174842834472656,38.96038055419922,1.9485637117500005
mb-mp-e-form-000869,81.23555755615234,-7.9137864112854,1.5732338195833329
mb-mp-e-form-000888,81.24894714355469,-7.916032791137695,1.8658520612499998
mb-mp-e-form-000890,81.23938751220703,-7.9136762619018555,1.5981754347499995
mb-mp-e-form-000896,22.577478408813477,34.6208381652832,1.781628121524001
mb-mp-e-form-000904,32.74684524536133,11.976858139038086,1.9874544756666672
mb-mp-e-form-000908,29.91678237915039,14.589339256286621,1.6677504845634914
mb-mp-e-form-000914,36.09309387207031,38.97136688232422,1.7394032635240009
mb-mp-e-form-000922,-22.28847312927246,-69.62786865234375,2.2285917509375004
mb-mp-e-form-000923,74.09677124023438,6.044006824493408,1.5221225128125002
mb-mp-e-form-000942,18.272563934326172,29.67392921447754,1.3389220788100014
mb-mp-e-form-000943,10.217094421386719,31.190210342407227,1.467365920833333
mb-mp-e-form-000947,16.43185043334961,33.38323974609375,1.4654005531250007
mb-mp-e-form-000948,19.053747177124023,26.944561004638672,1.2155390256249996
mb-mp-e-form-000957,-22.823097229003906,-69.01184844970703,1.2993789862499998
mb-mp-e-form-000960,80.43399047851562,-7.627213001251221,1.1837662952499997
mb-mp-e-form-000964,80.43045043945312,-7.6435933113098145,1.1888083002499996
mb-mp-e-form-000972,2.3588943481445312,78.35198211669922,1.061747547745
mb-mp-e-form-000977,21.589059829711914,-18.69672393798828,1.1104927684374997
mb-mp-e-form-000979,43.520713806152344,-0.7834688425064087,1.0677891314285715
mb-mp-e-form-000982,72.75536346435547,-20.663549423217773,1.1255888350000003
mb-mp-e-form-000983,5.314029693603516,22.980045318603516,1.3425489169650007
mb-mp-e-form-000985,65.59025573730469,-47.328826904296875,1.5058060971249998
mb-mp-e-form-000991,19.478055953979492,26.423717498779297,1.1773171763099999
mb-mp-e-form-001002,67.5643539428711,-50.67234420776367,1.3126473079999996
mb-mp-e-form-001004,10.082079887390137,31.12821388244629,1.3025305708333335
mb-mp-e-form-001007,-6.33209228515625,-55.316078186035156,1.1260328667440007
mb-mp-e-form-001012,-4.712195873260498,-63.83415603637695,1.1616904696273613
mb-mp-e-form-001013,-8.217830657958984,-53.09136962890625,1.3358752107439997
mb-mp-e-form-001016,-7.891402244567871,-52.45242691040039,1.169474455608889
mb-mp-e-form-001017,-4.871887683868408,-63.204345703125,1.2680077360480007
mb-mp-e-form-001018,-6.737152099609375,-47.80790710449219,1.1554732245330002
mb-mp-e-form-001024,-23.942461013793945,-17.333518981933594,1.5088023388100003
mb-mp-e-form-001027,70.5037841796875,-69.13172912597656,1.0072886187500003
mb-mp-e-form-001030,73.65647888183594,-67.55948638916016,1.1355543112500004
mb-mp-e-form-001037,72.54017639160156,-75.20386505126953,1.467888695000001
mb-mp-e-form-001043,68.90773010253906,-74.38004302978516,1.2271564150000005
mb-mp-e-form-001052,67.58042907714844,-66.93223571777344,1.191815617083333
mb-mp-e-form-001068,72.13597106933594,-72.40985870361328,1.0928533175000004
mb-mp-e-form-001070,75.09906768798828,-77.61414337158203,1.36848145
mb-mp-e-form-001072,70.50357055664062,-65.6324691772461,1.2977522966666666
mb-mp-e-form-001074,68.44181823730469,-71.17153930664062,1.3772641549999995
mb-mp-e-form-001076,72.18194580078125,-63.78802490234375,1.111305695
mb-mp-e-form-001082,71.03182983398438,-65.42222595214844,1.2533792204166665
mb-mp-e-form-001089,69.81846618652344,-66.19050598144531,1.1127136795833334
mb-mp-e-form-001092,74.17645263671875,-78.2554931640625,1.4304320924999994
mb-mp-e-form-001101,66.35388946533203,-76.52587127685547,1.3581617450000003
mb-mp-e-form-001103,67.82002258300781,-66.91436767578125,1.0266778833333332
mb-mp-e-form-001104,68.89085388183594,-74.2901840209961,1.2270211125000006
mb-mp-e-form-001110,71.66203308105469,-62.99214553833008,1.3870422775
mb-mp-e-form-001112,69.83039093017578,-77.5895004272461,1.412390925
mb-mp-e-form-001113,67.4111328125,-66.7553482055664,1.2548879570833336
mb-mp-e-form-001115,72.05908203125,-64.14411163330078,1.06163915125
mb-mp-e-form-001123,75.44099426269531,-78.30762481689453,1.1575372333333327
mb-mp-e-form-001127,66.0635757446289,-77.13401794433594,1.48449704
mb-mp-e-form-001129,43.47241973876953,23.53309440612793,1.15188781775
mb-mp-e-form-001133,25.633892059326172,44.700408935546875,1.3290396300000005
mb-mp-e-form-001142,68.21316528320312,-70.9427719116211,1.4944575100000002
mb-mp-e-form-001162,67.9453125,-70.49618530273438,1.10975099375
mb-mp-e-form-001176,69.3323745727539,-70.0792236328125,1.4935366799999998
mb-mp-e-form-001179,67.35344696044922,-66.77474212646484,1.0904574812499999
mb-mp-e-form-001180,70.15428161621094,-65.63917541503906,1.266260093333333
mb-mp-e-form-001193,71.50650787353516,-63.84383773803711,1.21113756875
mb-mp-e-form-001194,67.70336151123047,-70.19587707519531,1.2955445512500001
mb-mp-e-form-001197,72.81356811523438,-76.25365447998047,1.2062515850000004
mb-mp-e-form-001216,71.01994323730469,-74.66846466064453,1.3029050833333335
mb-mp-e-form-001217,69.42517852783203,-66.23080444335938,1.4934244558333332
mb-mp-e-form-001227,74.95731353759766,-77.60917663574219,1.4770967366666663
mb-mp-e-form-001239,68.7254638671875,-71.6083755493164,1.3837291625
mb-mp-e-form-001240,66.12188720703125,-77.36878204345703,1.2064186250000004
mb-mp-e-form-001243,70.34040069580078,-71.67024993896484,1.1873179474999997
mb-mp-e-form-001246,65.50259399414062,-73.96483612060547,1.4052990899999993
mb-mp-e-form-001248,72.49698638916016,-65.7447738647461,1.2592550675
mb-mp-e-form-001251,72.6509017944336,-65.8520278930664,1.16074446875
mb-mp-e-form-001252,70.8273696899414,-72.60718536376953,1.2191020274999997
mb-mp-e-form-001253,70.36553192138672,-69.16476440429688,1.1763965862500005
mb-mp-e-form-001255,70.13448333740234,-73.85359954833984,1.3628101125
mb-mp-e-form-001266,74.34042358398438,-78.19865417480469,1.2990620112499998
mb-mp-e-form-001278,71.39305877685547,-74.4824447631836,1.24574221625
mb-mp-e-form-001288,67.67890167236328,-67.03189849853516,1.0827870670833333
mb-mp-e-form-001293,74.039794921875,-78.42852783203125,1.4682356850000002
mb-mp-e-form-001301,72.20335388183594,-74.68466186523438,1.2663751125000002
mb-mp-e-form-001302,70.40989685058594,-65.41767120361328,1.2483119279166663
mb-mp-e-form-001305,72.34685516357422,-77.486083984375,1.2757087275
mb-mp-e-form-001308,69.25808715820312,-73.39649963378906,1.3214505349999996
mb-mp-e-form-001310,66.12266540527344,-77.40302276611328,1.5163999075000003
mb-mp-e-form-001311,67.00963592529297,-70.68138885498047,1.2426988225
mb-mp-e-form-001323,72.32949829101562,-74.84105682373047,1.43577919
mb-mp-e-form-001329,72.7573471069336,-76.2457275390625,1.2647781850000002
mb-mp-e-form-001331,70.90870666503906,-65.33756256103516,1.11753744
mb-mp-e-form-001333,71.12063598632812,-68.05667877197266,1.4170235849999997
mb-mp-e-form-001334,70.47943878173828,-65.25916290283203,1.224049160833333
mb-mp-e-form-001335,75.26924896240234,-78.22559356689453,1.1343629825
mb-mp-e-form-001340,65.96004486083984,-75.20741271972656,1.5198905999999992
mb-mp-e-form-001345,69.95931243896484,-65.7474594116211,1.3242793616666666
mb-mp-e-form-001348,71.73686218261719,-64.0187759399414,1.0208757862499998
mb-mp-e-form-001350,71.32288360595703,-64.90937042236328,1.2141598712499997
mb-mp-e-form-001352,70.79483795166016,-72.57259368896484,1.0398186799999996
mb-mp-e-form-001358,75.2799301147461,-78.28825378417969,1.157652735
mb-mp-e-form-001361,73.85853576660156,-65.63324737548828,1.2759540474999997
mb-mp-e-form-001380,69.68744659423828,-66.42975616455078,1.08420184
mb-mp-e-form-001382,73.00920104980469,-65.34347534179688,1.0242145312500002
mb-mp-e-form-001385,72.66461944580078,-75.6964111328125,1.4127995487500002
mb-mp-e-form-001387,70.56731414794922,-75.14667510986328,1.4252974833333334
mb-mp-e-form-001389,66.69937133789062,-70.39544677734375,1.4971694166666665
mb-mp-e-form-001391,74.43013000488281,-78.08296203613281,1.2447475249999997
mb-mp-e-form-001392,69.51911926269531,-66.21631622314453,1.5131797299999998
mb-mp-e-form-001396,70.61637115478516,-69.2425308227539,1.19757347125
mb-mp-e-form-001409,72.35181427001953,-72.39321899414062,1.46937739625
mb-mp-e-form-001411,71.13892364501953,-68.03922271728516,1.236081085
mb-mp-e-form-001423,71.80232238769531,-62.68686294555664,1.4730195799999999
mb-mp-e-form-001424,75.08515930175781,-78.51424407958984,1.0932502187499997
mb-mp-e-form-001426,72.38607788085938,-74.14678192138672,1.2686655375000004
mb-mp-e-form-001427,72.2370834350586,-73.75736236572266,1.2816491925000002
mb-mp-e-form-001431,73.88450622558594,-65.93450927734375,1.0576304850000002
mb-mp-e-form-001432,73.52656555175781,-67.18820190429688,1.0606422987500002
mb-mp-e-form-001435,68.64749908447266,-71.6419677734375,1.5164456849999997
mb-mp-e-form-001447,69.21623229980469,-66.8517837524414,1.4039926925000001
mb-mp-e-form-001450,68.98828125,-74.31974029541016,1.05171995125
mb-mp-e-form-001462,75.18818664550781,-77.89469146728516,1.2052026854166664
mb-mp-e-form-001466,67.62142181396484,-67.6854019165039,1.2106554100000004
mb-mp-e-form-001474,69.65349578857422,-73.47523498535156,1.2129603250000003
mb-mp-e-form-001475,71.83153533935547,-63.90225601196289,1.1119718825
mb-mp-e-form-001477,72.65825653076172,-77.72203063964844,1.3017495475
mb-mp-e-form-001481,65.10379791259766,-70.52205657958984,1.3304033049999995
mb-mp-e-form-001490,71.60114288330078,-63.578712463378906,1.3580502937499999
mb-mp-e-form-001492,57.84597396850586,-65.91979217529297,1.4065485525624992
mb-mp-e-form-001495,60.225250244140625,-67.4080581665039,1.047863079635416
mb-mp-e-form-001496,59.407752990722656,-64.21446228027344,1.240786091041667
mb-mp-e-form-001504,-19.194547653198242,-48.14317321777344,1.1762708564290911
mb-mp-e-form-001507,-17.642595291137695,-68.90096282958984,1.035059511016924
mb-mp-e-form-001516,-7.116728782653809,-50.62052536010742,1.034053564744
mb-mp-e-form-001522,60.21672058105469,-62.15629577636719,1.4913154930208339
mb-mp-e-form-001523,30.756591796875,44.21095657348633,1.2071459030000014
mb-mp-e-form-001524,-4.760697841644287,-62.76451873779297,1.1408097266933335
mb-mp-e-form-001532,-6.660348892211914,-50.957557678222656,1.3215349968618186
mb-mp-e-form-001537,30.66423797607422,44.985042572021484,1.5079667375000003
mb-mp-e-form-001541,7.208610534667969,29.835712432861328,1.1593698798611118
mb-mp-e-form-001546,-9.232210159301758,-51.636512756347656,1.377117096045
mb-mp-e-form-001552,-7.840094089508057,-53.010013580322266,1.086097634206667
mb-mp-e-form-001553,73.9725112915039,-71.57278442382812,1.0979578600000002
mb-mp-e-form-001554,-15.01032543182373,-59.580322265625,1.221304327532
mb-mp-e-form-001556,-13.528410911560059,-58.31778335571289,1.3712861466484627
mb-mp-e-form-001561,32.04056930541992,41.917152404785156,1.2544915362500006
mb-mp-e-form-001569,67.43395233154297,-50.559696197509766,1.17925999275
mb-mp-e-form-001570,67.33843231201172,-50.652339935302734,1.18403987775
mb-mp-e-form-001577,66.89787292480469,-48.40501403808594,1.0505797927499998
mb-mp-e-form-001582,67.17460632324219,-48.99391174316406,1.501565244625
mb-mp-e-form-001584,65.62852478027344,-23.73196029663086,1.2575638018965516
mb-mp-e-form-001585,86.18824768066406,-9.622849464416504,1.2380777231249995
mb-mp-e-form-001586,65.58158874511719,-23.586965560913086,1.0339719187499998
mb-mp-e-form-001587,65.27462005615234,-23.51779556274414,1.1192927350000001
mb-mp-e-form-001594,103.74046325683594,-1.8846968412399292,1.120323987343749
mb-mp-e-form-001600,67.63539123535156,-52.26837158203125,1.0644083672413789
mb-mp-e-form-001607,76.48067474365234,18.301410675048828,1.0245843695833332
mb-mp-e-form-001608,64.27793884277344,-26.809268951416016,1.1595544981249999
mb-mp-e-form-001610,-15.392504692077637,-60.20796203613281,1.0821803532012506
mb-mp-e-form-001613,12.164931297302246,-13.065167427062988,1.2463136856720012
mb-mp-e-form-001614,12.17061710357666,-13.048129081726074,1.2607024714685529
mb-mp-e-form-001615,11.533552169799805,31.759746551513672,1.2211189962500015
mb-mp-e-form-001618,-9.207561492919922,-51.50661087036133,1.11918774802
mb-mp-e-form-001621,-9.74384593963623,-76.48799133300781,1.1445994194444449
mb-mp-e-form-001624,10.267768859863281,31.197389602661133,1.1814911375000001
mb-mp-e-form-001626,-15.038589477539062,-56.73521041870117,1.1173737887845994
mb-mp-e-form-001627,-5.7198805809021,-51.588623046875,1.2163354292066668
mb-mp-e-form-001630,11.964960098266602,-13.042802810668945,1.3702567963986207
mb-mp-e-form-001635,-21.00143814086914,-66.44403076171875,1.4995824744642863
mb-mp-e-form-001636,-4.137964248657227,-62.14284133911133,1.0021792178044444
mb-mp-e-form-001637,-6.346272945404053,-55.74835205078125,1.0300697881029164
mb-mp-e-form-001641,-13.109692573547363,-59.073604583740234,1.233024536762001
mb-mp-e-form-001648,12.207759857177734,-13.048249244689941,1.4868131802185522
mb-mp-e-form-001651,-8.70827579498291,-51.70481872558594,1.2207008595355555
mb-mp-e-form-001656,-5.602174758911133,-50.364715576171875,1.0884889521314294
mb-mp-e-form-001657,-8.376899719238281,-51.631534576416016,1.1177268767577777
mb-mp-e-form-001658,-8.305702209472656,-51.90226364135742,1.015446972868889
mb-mp-e-form-001661,-20.737438201904297,-66.15162658691406,1.5007093963083642
mb-mp-e-form-001664,-14.905017852783203,-59.466983795166016,1.05744984998
mb-mp-e-form-001665,-14.396549224853516,-59.37661361694336,1.1417226239800007
mb-mp-e-form-001667,-9.044259071350098,-50.90882873535156,1.4356320805720002
mb-mp-e-form-001672,-14.579792022705078,-59.483253479003906,1.0218736617094646
mb-mp-e-form-001685,56.661834716796875,-65.25782775878906,1.197333218
mb-mp-e-form-001687,11.845576286315918,-13.048083305358887,1.0478278997582762
mb-mp-e-form-001690,36.211830139160156,38.964088439941406,1.4757942485240008
mb-mp-e-form-001692,59.425559997558594,-67.51173400878906,1.4346148119999995
mb-mp-e-form-001698,59.39365768432617,-67.49503326416016,1.4003867879999994
mb-mp-e-form-001701,-7.5269060134887695,-50.37424850463867,1.0235743330480005
mb-mp-e-form-001710,-16.16831398010254,-61.43690872192383,1.1351324799999993
mb-mp-e-form-001713,109.98341369628906,11.665281295776367,1.1220282370000008
mb-mp-e-form-001715,25.20423698425293,46.576080322265625,1.4597494359999998
