id,tsne_1,tsne_2,label
mb-mp-is-metal-000434,-30.514127731323242,1.9696933031082153,0.0
mb-mp-is-metal-000439,-51.82019805908203,54.86039352416992,1.0
mb-mp-is-metal-000445,-29.486276626586914,36.298763275146484,0.0
mb-mp-is-metal-000446,-29.48143768310547,36.251190185546875,0.0
mb-mp-is-metal-000448,52.083160400390625,59.04066848754883,1.0
mb-mp-is-metal-000450,25.202518463134766,0.681572675704956,0.0
mb-mp-is-metal-000456,52.37211990356445,-30.45123863220215,1.0
mb-mp-is-metal-000466,46.35987091064453,12.370452880859375,1.0
mb-mp-is-metal-000470,-3.3120439052581787,-37.63142013549805,1.0
mb-mp-is-metal-000472,97.03710174560547,-26.648868560791016,1.0
mb-mp-is-metal-000495,63.98768615722656,38.232486724853516,1.0
mb-mp-is-metal-000498,85.28192901611328,21.231420516967773,1.0
mb-mp-is-metal-000516,98.87152099609375,-22.418861389160156,1.0
mb-mp-is-metal-000517,91.51395416259766,-38.9753303527832,1.0
mb-mp-is-metal-000523,2.4604368209838867,29.311992645263672,1.0
mb-mp-is-metal-000529,8.179397583007812,-58.20811080932617,0.0
mb-mp-is-metal-000539,17.935546875,-32.12519454956055,0.0
mb-mp-is-metal-000542,-63.37034225463867,4.399179458618164,0.0
mb-mp-is-metal-000543,-65.14810180664062,-7.13249397277832,0.0
mb-mp-is-metal-000550,62.15279769897461,-65.02107238769531,1.0
mb-mp-is-metal-000556,70.68695068359375,-79.31360626220703,0.0
mb-mp-is-metal-000558,7.447768211364746,-9.120697975158691,0.0
mb-mp-is-metal-000563,8.41635799407959,-9.792647361755371,1.0
mb-mp-is-metal-000570,70.85459899902344,-79.8448715209961,1.0
mb-mp-is-metal-000582,63.20369338989258,-64.71060180664062,1.0
mb-mp-is-metal-000593,117.31968688964844,-5.250518798828125,1.0
mb-mp-is-metal-000600,-36.128807067871094,76.08158874511719,1.0
mb-mp-is-metal-000606,-75.3138656616211,45.25407028198242,0.0
mb-mp-is-metal-000614,27.79349136352539,-45.371917724609375,0.0
mb-mp-is-metal-000622,-41.42426681518555,-22.73381996154785,0.0
mb-mp-is-metal-000626,27.742456436157227,-45.40080261230469,1.0
mb-mp-is-metal-000629,27.639894485473633,-78.52788543701172,0.0
mb-mp-is-metal-000630,-3.0822691917419434,13.824406623840332,1.0
mb-mp-is-metal-000633,-74.85173034667969,8.976170539855957,0.0
mb-mp-is-metal-000634,-28.15968894958496,-24.863454818725586,0.0
mb-mp-is-metal-000638,-40.028141021728516,-44.90212631225586,0.0
mb-mp-is-metal-000639,-29.645614624023438,-86.44261169433594,0.0
mb-mp-is-metal-000649,99.90332794189453,-17.98470115661621,1.0
mb-mp-is-metal-000654,87.23816680908203,25.150148391723633,1.0
mb-mp-is-metal-000659,9.290902137756348,57.919986724853516,1.0
mb-mp-is-metal-000663,54.65568161010742,-55.12970733642578,1.0
mb-mp-is-metal-000682,-48.92741394042969,-2.1085939407348633,0.0
mb-mp-is-metal-000683,32.16130447387695,46.4833869934082,1.0
mb-mp-is-metal-000687,-51.00327682495117,2.9152262210845947,1.0
mb-mp-is-metal-000693,-48.40044021606445,-27.750429153442383,0.0
mb-mp-is-metal-000695,-35.90666198730469,-74.65690612792969,0.0
mb-mp-is-metal-000697,-38.8069953918457,-81.76445770263672,0.0
mb-mp-is-metal-000708,-0.8295047283172607,-49.2021598815918,0.0
mb-mp-is-metal-000709,-27.306682586669922,-7.154168605804443,0.0
mb-mp-is-metal-000714,-46.60334396362305,-62.63542556762695,1.0
mb-mp-is-metal-000729,-92.70674133300781,20.083036422729492,0.0
mb-mp-is-metal-000730,-34.17361831665039,-37.68803787231445,0.0
mb-mp-is-metal-000738,-35.43034362792969,-76.42100524902344,0.0
mb-mp-is-metal-000740,-18.819347381591797,-19.904565811157227,0.0
mb-mp-is-metal-000751,-20.784637451171875,-91.54501342773438,0.0
mb-mp-is-metal-000752,-19.186203002929688,-73.11544799804688,1.0
mb-mp-is-metal-000754,47.45387268066406,37.08530044555664,1.0
mb-mp-is-metal-000757,-19.03416633605957,-90.93347930908203,0.0
mb-mp-is-metal-000764,-43.43087387084961,-85.5165786743164,0.0
mb-mp-is-metal-000778,62.04122543334961,66.82843780517578,1.0
mb-mp-is-metal-000792,-8.986603736877441,-2.9895102977752686,0.0
mb-mp-is-metal-000793,-36.55525588989258,17.87333869934082,0.0
mb-mp-is-metal-000795,-35.430118560791016,-76.16846466064453,0.0
mb-mp-is-metal-000797,-17.513442993164062,-93.67742156982422,0.0
mb-mp-is-metal-000803,-39.954376220703125,-27.659025192260742,0.0
mb-mp-is-metal-000806,-58.548709869384766,16.224430084228516,1.0
mb-mp-is-metal-000807,19.504756927490234,-77.50289154052734,0.0
mb-mp-is-metal-000808,-58.53040313720703,16.204771041870117,0.0
mb-mp-is-metal-000815,25.100177764892578,-46.97074508666992,1.0
mb-mp-is-metal-000829,-52.942535400390625,-4.39500093460083,1.0
mb-mp-is-metal-000833,-10.679183959960938,33.99720764160156,0.0
mb-mp-is-metal-000843,-0.2404138743877411,-59.83283615112305,1.0
mb-mp-is-metal-000846,32.19393539428711,46.74705505371094,1.0
mb-mp-is-metal-000847,59.00580978393555,-3.152843475341797,1.0
mb-mp-is-metal-000861,-10.383841514587402,42.02566146850586,0.0
mb-mp-is-metal-000862,14.66671085357666,3.299450397491455,1.0
mb-mp-is-metal-000863,62.72972106933594,16.68983268737793,1.0
mb-mp-is-metal-000868,61.24809646606445,70.28311920166016,1.0
mb-mp-is-metal-000869,60.692710876464844,45.32754898071289,1.0
mb-mp-is-metal-000876,-41.32185745239258,59.1763801574707,0.0
mb-mp-is-metal-000877,-46.399349212646484,-38.25165939331055,0.0
mb-mp-is-metal-000880,-53.8679084777832,49.85899353027344,0.0
mb-mp-is-metal-000881,78.34070587158203,36.461029052734375,1.0
mb-mp-is-metal-000885,-0.09641928970813751,57.08713150024414,0.0
mb-mp-is-metal-000895,30.035261154174805,26.782482147216797,1.0
mb-mp-is-metal-000898,-24.38397216796875,-82.84597778320312,0.0
mb-mp-is-metal-000899,-24.387807846069336,-82.83548736572266,0.0
mb-mp-is-metal-000903,61.056636810302734,69.63045501708984,1.0
mb-mp-is-metal-000910,30.040695190429688,26.780366897583008,1.0
mb-mp-is-metal-000911,22.06423568725586,-58.564453125,1.0
mb-mp-is-metal-000924,19.926183700561523,28.52171516418457,1.0
mb-mp-is-metal-000926,32.18034744262695,66.76868438720703,1.0
mb-mp-is-metal-000930,20.599794387817383,-5.078454494476318,1.0
mb-mp-is-metal-000932,-31.420690536499023,1.0452582836151123,0.0
mb-mp-is-metal-000940,79.26864624023438,28.528745651245117,1.0
mb-mp-is-metal-000941,58.82429504394531,0.6469889283180237,1.0
mb-mp-is-metal-000943,33.422462463378906,-4.366990566253662,1.0
mb-mp-is-metal-000944,29.99009895324707,-27.375091552734375,0.0
mb-mp-is-metal-000951,22.605693817138672,90.81604766845703,1.0
mb-mp-is-metal-000953,-7.187320232391357,-1.8599539995193481,0.0
mb-mp-is-metal-000955,15.257011413574219,-65.20170593261719,1.0
mb-mp-is-metal-000974,-36.671913146972656,-77.95651245117188,0.0
mb-mp-is-metal-000979,12.905156135559082,-52.50782775878906,0.0
mb-mp-is-metal-000981,55.33955383300781,46.951393127441406,0.0
mb-mp-is-metal-000991,-74.13665008544922,45.99688720703125,0.0
mb-mp-is-metal-000996,63.7674674987793,61.76775360107422,1.0
mb-mp-is-metal-000999,-66.54376220703125,-19.28447723388672,1.0
mb-mp-is-metal-001004,-39.938663482666016,-44.9096565246582,0.0
mb-mp-is-metal-001007,-17.154644012451172,-43.12453842163086,0.0
mb-mp-is-metal-001008,-15.663058280944824,-56.63581085205078,0.0
mb-mp-is-metal-001011,16.545949935913086,-85.83438110351562,0.0
mb-mp-is-metal-001013,-76.29593658447266,4.232634544372559,0.0
mb-mp-is-metal-001014,-20.19540023803711,-20.951765060424805,0.0
mb-mp-is-metal-001015,12.896512031555176,-52.49988555908203,0.0
mb-mp-is-metal-001021,-20.02791404724121,-20.27286720275879,0.0
mb-mp-is-metal-001038,31.459468841552734,-19.1196346282959,1.0
mb-mp-is-metal-001039,-67.51473236083984,-59.03483963012695,0.0
mb-mp-is-metal-001042,41.29085922241211,-81.44385528564453,1.0
mb-mp-is-metal-001044,64.62776947021484,12.530709266662598,1.0
mb-mp-is-metal-001055,-67.51317596435547,-59.0351676940918,0.0
mb-mp-is-metal-001058,61.034149169921875,57.35074234008789,1.0
mb-mp-is-metal-001068,-17.85447883605957,34.731300354003906,0.0
mb-mp-is-metal-001075,-59.659324645996094,-6.818945407867432,0.0
mb-mp-is-metal-001078,-8.044652938842773,42.16420364379883,0.0
mb-mp-is-metal-001091,-12.175715446472168,28.62132453918457,1.0
mb-mp-is-metal-001096,-23.016334533691406,0.5497099161148071,0.0
mb-mp-is-metal-001105,-66.78517150878906,-19.350317001342773,1.0
mb-mp-is-metal-001106,-32.730411529541016,3.278120994567871,0.0
mb-mp-is-metal-001110,-45.69655990600586,-85.61840057373047,0.0
mb-mp-is-metal-001113,-55.909786224365234,-20.71816062927246,0.0
mb-mp-is-metal-001114,-39.40517044067383,-74.9732666015625,0.0
mb-mp-is-metal-001117,-52.185569763183594,-17.046546936035156,1.0
mb-mp-is-metal-001135,-87.1121826171875,-4.9410223960876465,0.0
mb-mp-is-metal-001139,-61.35915756225586,64.23233795166016,1.0
mb-mp-is-metal-001140,-44.83229446411133,104.19670104980469,1.0
mb-mp-is-metal-001142,-58.077083587646484,92.59276580810547,0.0
mb-mp-is-metal-001143,-77.62094116210938,45.97059631347656,1.0
mb-mp-is-metal-001146,-58.81589889526367,90.71265411376953,1.0
mb-mp-is-metal-001147,-58.79554748535156,90.77843475341797,1.0
mb-mp-is-metal-001149,-61.67066955566406,62.37793731689453,1.0
mb-mp-is-metal-001151,-44.63385772705078,83.44583129882812,1.0
mb-mp-is-metal-001153,-17.152631759643555,-45.4991455078125,0.0
mb-mp-is-metal-001154,-63.40285873413086,50.28740310668945,0.0
mb-mp-is-metal-001159,-16.71810531616211,-45.82975769042969,0.0
mb-mp-is-metal-001162,-7.5854573249816895,-21.9605770111084,1.0
mb-mp-is-metal-001170,12.91926383972168,-24.098169326782227,1.0
mb-mp-is-metal-001177,92.03248596191406,48.19382095336914,1.0
mb-mp-is-metal-001181,7.473090648651123,-58.080413818359375,0.0
mb-mp-is-metal-001187,83.43756103515625,2.821653127670288,1.0
mb-mp-is-metal-001209,60.92955017089844,65.87264251708984,1.0
mb-mp-is-metal-001214,13.34485149383545,-25.33201026916504,1.0
mb-mp-is-metal-001215,-15.806660652160645,34.33085250854492,0.0
mb-mp-is-metal-001216,24.33762550354004,-68.74284362792969,0.0
mb-mp-is-metal-001224,11.092843055725098,33.496551513671875,0.0
mb-mp-is-metal-001228,-23.70264434814453,34.173465728759766,1.0
mb-mp-is-metal-001230,-47.341617584228516,47.87370681762695,1.0
mb-mp-is-metal-001231,19.9116268157959,-6.161916732788086,1.0
mb-mp-is-metal-001233,-38.7924919128418,-21.200258255004883,0.0
mb-mp-is-metal-001245,-33.62553405761719,0.7406820058822632,0.0
mb-mp-is-metal-001246,-79.62464141845703,41.12617111206055,0.0
mb-mp-is-metal-001258,-39.29774856567383,13.432628631591797,0.0
mb-mp-is-metal-001259,-56.92079544067383,-3.9566667079925537,0.0
mb-mp-is-metal-001264,102.90036010742188,21.77437973022461,1.0
mb-mp-is-metal-001268,91.49713134765625,-38.03404235839844,1.0
mb-mp-is-metal-001273,66.15607452392578,62.516605377197266,1.0
mb-mp-is-metal-001277,-13.854856491088867,77.80662536621094,1.0
mb-mp-is-metal-001279,88.58790588378906,-30.367170333862305,1.0
mb-mp-is-metal-001283,89.1575927734375,-28.749540328979492,1.0
mb-mp-is-metal-001286,88.17032623291016,-28.86695098876953,1.0
mb-mp-is-metal-001289,89.53645324707031,-28.207300186157227,1.0
mb-mp-is-metal-001290,88.07939147949219,-32.321685791015625,1.0
mb-mp-is-metal-001297,96.33565521240234,-37.37636947631836,1.0
mb-mp-is-metal-001303,96.31166076660156,-37.902896881103516,1.0
mb-mp-is-metal-001306,95.8589096069336,-31.85776138305664,1.0
mb-mp-is-metal-001309,92.05500030517578,-33.27740478515625,1.0
mb-mp-is-metal-001310,91.71212005615234,-32.00007629394531,1.0
mb-mp-is-metal-001313,92.27337646484375,-33.252986907958984,1.0
mb-mp-is-metal-001320,96.06612396240234,-37.70808029174805,1.0
mb-mp-is-metal-001328,93.06137084960938,-35.968021392822266,1.0
mb-mp-is-metal-001335,96.06809997558594,-32.852664947509766,1.0
mb-mp-is-metal-001337,91.22962951660156,-32.545745849609375,1.0
mb-mp-is-metal-001340,90.53524780273438,-37.215065002441406,1.0
mb-mp-is-metal-001342,-6.471102714538574,99.78858947753906,0.0
mb-mp-is-metal-001343,-5.501176834106445,101.6560287475586,1.0
mb-mp-is-metal-001348,3.630253314971924,109.21281433105469,1.0
mb-mp-is-metal-001357,-1.8223350048065186,102.8595962524414,0.0
mb-mp-is-metal-001358,-2.506805896759033,109.01668548583984,1.0
mb-mp-is-metal-001370,-0.025327445939183235,104.69039916992188,1.0
mb-mp-is-metal-001374,-1.0407288074493408,98.80083465576172,0.0
mb-mp-is-metal-001382,98.71854400634766,-22.23554039001465,1.0
mb-mp-is-metal-001389,104.68317413330078,-20.963228225708008,1.0
mb-mp-is-metal-001393,-2.1421959400177,107.85057830810547,0.0
mb-mp-is-metal-001397,-1.0865285396575928,99.06564331054688,0.0
mb-mp-is-metal-001401,-4.745933532714844,65.51708221435547,0.0
mb-mp-is-metal-001405,-21.274707794189453,15.785069465637207,0.0
mb-mp-is-metal-001409,-33.974422454833984,32.97368240356445,1.0
mb-mp-is-metal-001413,-36.9735221862793,-0.592789351940155,1.0
mb-mp-is-metal-001417,-57.62794876098633,30.200172424316406,1.0
mb-mp-is-metal-001423,-58.931575775146484,-1.718470811843872,0.0
mb-mp-is-metal-001427,-63.948341369628906,-3.6428792476654053,1.0
mb-mp-is-metal-001429,-63.37797927856445,-1.9732389450073242,1.0
mb-mp-is-metal-001430,-50.09549331665039,47.0002326965332,1.0
mb-mp-is-metal-001435,-6.026508808135986,75.40437316894531,0.0
mb-mp-is-metal-001445,-39.98335266113281,-5.591058254241943,0.0
mb-mp-is-metal-001446,-31.356290817260742,0.8631369471549988,0.0
mb-mp-is-metal-001450,-33.88677215576172,18.205604553222656,0.0
mb-mp-is-metal-001454,-33.428993225097656,33.98705291748047,1.0
mb-mp-is-metal-001458,-65.43751525878906,9.273921012878418,1.0
mb-mp-is-metal-001459,8.498770713806152,44.344295501708984,1.0
mb-mp-is-metal-001467,79.6682357788086,7.739781379699707,1.0
mb-mp-is-metal-001470,9.084080696105957,56.95533752441406,0.0
mb-mp-is-metal-001479,2.4912688732147217,29.294084548950195,1.0
mb-mp-is-metal-001480,6.586754322052002,57.05280303955078,1.0
mb-mp-is-metal-001481,56.62026596069336,-73.44766998291016,0.0
mb-mp-is-metal-001484,16.0485897064209,2.858072519302368,1.0
mb-mp-is-metal-001487,52.182594299316406,-13.739252090454102,1.0
mb-mp-is-metal-001491,4.584372520446777,60.98040008544922,0.0
mb-mp-is-metal-001495,8.556947708129883,63.534088134765625,1.0
mb-mp-is-metal-001499,15.538565635681152,-55.2777214050293,1.0
mb-mp-is-metal-001503,86.49456024169922,-33.88079833984375,1.0
mb-mp-is-metal-001505,96.59986114501953,-38.96732711791992,1.0
mb-mp-is-metal-001508,106.71980285644531,-9.689188003540039,1.0
mb-mp-is-metal-001509,94.1014175415039,-41.5069580078125,1.0
mb-mp-is-metal-001511,89.89507293701172,-25.12285041809082,1.0
mb-mp-is-metal-001529,-5.546006202697754,-37.106910705566406,0.0
mb-mp-is-metal-001531,2.5190136432647705,29.269779205322266,0.0
mb-mp-is-metal-001532,9.12275505065918,56.886600494384766,0.0
mb-mp-is-metal-001536,68.35842895507812,59.04070281982422,0.0
mb-mp-is-metal-001538,-44.626075744628906,100.00502014160156,1.0
mb-mp-is-metal-001543,-45.82624435424805,98.78336334228516,1.0
mb-mp-is-metal-001546,-66.91901397705078,-19.7683048248291,0.0
mb-mp-is-metal-001550,102.31109619140625,-20.70884132385254,1.0
mb-mp-is-metal-001558,-45.53564453125,-41.22423553466797,0.0
mb-mp-is-metal-001559,-42.62474822998047,-48.44185256958008,0.0
mb-mp-is-metal-001563,9.960028648376465,-16.340259552001953,0.0
mb-mp-is-metal-001566,62.94034194946289,-64.85838317871094,0.0
mb-mp-is-metal-001574,71.02314758300781,-79.34535217285156,0.0
mb-mp-is-metal-001579,68.91862487792969,-79.67951202392578,1.0
mb-mp-is-metal-001604,-18.439226150512695,-30.700551986694336,0.0
mb-mp-is-metal-001605,-11.624725341796875,59.5410041809082,0.0
mb-mp-is-metal-001608,10.923126220703125,42.7542610168457,1.0
mb-mp-is-metal-001609,-0.5622367262840271,47.449649810791016,1.0
mb-mp-is-metal-001625,-44.68278503417969,100.48918914794922,1.0
mb-mp-is-metal-001631,-25.531618118286133,-17.0202693939209,1.0
mb-mp-is-metal-001646,105.41312408447266,-15.611438751220703,1.0
mb-mp-is-metal-001652,115.80841827392578,-7.692821025848389,1.0
mb-mp-is-metal-001660,91.62561798095703,46.068538665771484,1.0
mb-mp-is-metal-001661,55.10786437988281,-55.161136627197266,1.0
mb-mp-is-metal-001662,56.5989990234375,-55.373416900634766,1.0
mb-mp-is-metal-001663,94.43885040283203,51.450477600097656,1.0
mb-mp-is-metal-001674,112.60877990722656,-9.696364402770996,1.0
mb-mp-is-metal-001679,-2.7959392070770264,2.4576122760772705,1.0
mb-mp-is-metal-001680,113.63509368896484,-9.906973838806152,1.0
mb-mp-is-metal-001681,113.6084213256836,-9.932369232177734,1.0
mb-mp-is-metal-001691,-31.24186897277832,-20.837717056274414,0.0
mb-mp-is-metal-001697,-25.496763229370117,-85.00645446777344,0.0
mb-mp-is-metal-001704,-23.12006187438965,-88.54163360595703,0.0
mb-mp-is-metal-001708,-44.491729736328125,-4.797199249267578,0.0
mb-mp-is-metal-001717,16.269744873046875,88.06192016601562,1.0
mb-mp-is-metal-001719,-13.144885063171387,14.477241516113281,0.0
mb-mp-is-metal-001720,-29.926923751831055,-24.447250366210938,0.0
mb-mp-is-metal-001723,-33.61520004272461,5.146519660949707,1.0
mb-mp-is-metal-001725,-38.8218879699707,-82.06645965576172,0.0
mb-mp-is-metal-001728,-36.91654968261719,6.989581108093262,0.0
mb-mp-is-metal-001730,-21.406383514404297,-91.04582977294922,0.0
mb-mp-is-metal-001745,-53.68321228027344,-55.20566177368164,0.0
mb-mp-is-metal-001748,-90.26908111572266,22.735294342041016,0.0
mb-mp-is-metal-001753,-58.59111022949219,-22.5753173828125,1.0
mb-mp-is-metal-001755,-38.933780670166016,-74.75244140625,0.0
mb-mp-is-metal-001758,17.044898986816406,89.06588745117188,1.0
mb-mp-is-metal-001759,-56.60025405883789,-19.839845657348633,0.0
mb-mp-is-metal-001760,-61.207847595214844,-19.469093322753906,0.0
mb-mp-is-metal-001764,-89.04119110107422,21.576128005981445,0.0
mb-mp-is-metal-001768,-45.018638610839844,-86.19298553466797,0.0
mb-mp-is-metal-001775,-41.02199935913086,-27.45305633544922,0.0
mb-mp-is-metal-001777,-13.681479454040527,-6.753040313720703,0.0
mb-mp-is-metal-001779,-25.334121704101562,-85.06291198730469,0.0
mb-mp-is-metal-001782,11.446377754211426,62.85641098022461,0.0
mb-mp-is-metal-001783,-36.48738098144531,-32.655479431152344,0.0
mb-mp-is-metal-001786,-1.2157509326934814,-35.46495056152344,0.0
mb-mp-is-metal-001788,-3.19936466217041,13.772584915161133,0.0
mb-mp-is-metal-001792,-40.6203498840332,38.46702194213867,0.0
mb-mp-is-metal-001798,-17.921049118041992,-19.920076370239258,0.0
mb-mp-is-metal-001799,-35.61190414428711,24.424287796020508,0.0
mb-mp-is-metal-001814,29.962566375732422,26.796688079833984,1.0
mb-mp-is-metal-001826,14.43761920928955,45.983951568603516,1.0
mb-mp-is-metal-001829,-32.224449157714844,-65.4176025390625,0.0
mb-mp-is-metal-001845,-31.587182998657227,-90.55706787109375,0.0
mb-mp-is-metal-001855,12.798480987548828,-52.536956787109375,0.0
mb-mp-is-metal-001857,30.047016143798828,26.780948638916016,1.0
mb-mp-is-metal-001858,44.78184509277344,66.38685607910156,1.0
mb-mp-is-metal-001865,8.601780891418457,41.1389045715332,1.0
mb-mp-is-metal-001866,-26.639122009277344,0.44933030009269714,1.0
mb-mp-is-metal-001876,54.49573516845703,46.789520263671875,1.0
mb-mp-is-metal-001880,66.90042114257812,70.29899597167969,1.0
mb-mp-is-metal-001885,51.89284133911133,58.802879333496094,1.0
mb-mp-is-metal-001890,-54.550540924072266,74.78370666503906,1.0
